bid,routine timestamp,routine score,name,day difference
952,2016-10-31,88,SHANGRILA VEGETARIAN REST,-1.0
952,2017-09-13,88,SHANGRILA VEGETARIAN REST,-1.0
952,2018-06-28,81,SHANGRILA VEGETARIAN REST,-1.0
961,2017-11-03,96,JAVA BEACH CAFE,-1.0
961,2018-09-27,96,JAVA BEACH CAFE,-1.0
961,2019-07-09,92,JAVA BEACH CAFE,-1.0
972,2016-11-09,83,"MING TAI WUN TUN NOODLE, INC.",1.0
972,2017-11-14,90,"MING TAI WUN TUN NOODLE, INC.",-1.0
972,2019-07-17,94,"MING TAI WUN TUN NOODLE, INC.",-1.0
984,2017-07-26,65,VANIDA THAI KITCHEN,2.0
984,2018-05-15,82,VANIDA THAI KITCHEN,-1.0
984,2019-09-24,90,VANIDA THAI KITCHEN,-1.0
985,2017-08-10,67,The Sunset's Best Seafood Restaurant,4.0
985,2018-09-24,75,The Sunset's Best Seafood Restaurant,-1.0
994,2017-10-10,96,RAILROAD EXPRESSO CAFE,-1.0
994,2019-01-11,92,RAILROAD EXPRESSO CAFE,7.0
999,2017-07-14,77,SERRANO'S PIZZA II,7.0
999,2018-01-23,80,SERRANO'S PIZZA II,-1.0
999,2019-09-09,80,SERRANO'S PIZZA II,-1.0
1000,2017-10-02,74,HEUNG YUEN RESTAURANT,-1.0
1000,2018-05-23,76,HEUNG YUEN RESTAURANT,-1.0
1000,2019-06-17,72,HEUNG YUEN RESTAURANT,-1.0
1002,2017-09-28,85,BIG MOUTH BURGERS,-1.0
1002,2018-05-09,90,BIG MOUTH BURGERS,-1.0
1002,2019-05-07,92,BIG MOUTH BURGERS,-1.0
1003,2017-08-23,86,RINCON PERUANO RESTAURANT,9.0
1003,2018-03-14,92,RINCON PERUANO RESTAURANT,-1.0
1003,2019-03-13,92,RINCON PERUANO RESTAURANT,-1.0
1005,2017-07-13,78,CHAVITA'S MEXICAN RESTAURANT,18.0
1005,2018-01-22,84,CHAVITA'S MEXICAN RESTAURANT,-1.0
1005,2018-09-19,86,CHAVITA'S MEXICAN RESTAURANT,-1.0
1005,2019-08-08,88,CHAVITA'S MEXICAN RESTAURANT,-1.0
1008,2017-09-05,88,VALENCIA PIZZA & PASTA,232.0
1008,2018-04-09,85,VALENCIA PIZZA & PASTA,16.0
1008,2019-04-03,66,VALENCIA PIZZA & PASTA,-1.0
1018,2017-07-18,83,PETES BARBEQUE,8.0
1018,2018-02-08,87,PETES BARBEQUE,-1.0
1018,2019-04-01,90,PETES BARBEQUE,-1.0
1021,2017-09-12,90,LA SANTANECA DE LA MISSION,-1.0
1021,2018-04-17,96,LA SANTANECA DE LA MISSION,-1.0
1021,2019-04-02,82,LA SANTANECA DE LA MISSION,17.0
1026,2019-04-10,71,PHUKET THAI RESTAURANT,13.0
1031,2018-03-28,85,IL BORGO,-1.0
1031,2019-04-01,82,IL BORGO,-1.0
1036,2018-05-15,85,ALAMO SQUARE,16.0
1042,2017-12-11,92,LOVE 'N HAIGHT COFFEE & DELI,-1.0
1042,2018-11-29,98,LOVE 'N HAIGHT COFFEE & DELI,-1.0
1043,2017-11-16,87,CENTRAL COFFEE TEA & SPICE,-1.0
1043,2018-09-28,83,CENTRAL COFFEE TEA & SPICE,-1.0
1047,2018-08-22,83,PORK STORE CAFE,23.0
1065,2017-09-06,81,UNIVERSAL CAFE,9.0
1065,2018-07-11,86,UNIVERSAL CAFE,-1.0
1065,2019-07-18,90,UNIVERSAL CAFE,-1.0
1075,2017-07-26,87,"SANDWICH PLACE, THE",13.0
1075,2018-04-27,89,"SANDWICH PLACE, THE",-1.0
1075,2019-09-26,94,"SANDWICH PLACE, THE",-1.0
1081,2017-11-06,88,ARINELL PIZZA,28.0
1081,2018-05-23,94,ARINELL PIZZA,-1.0
1081,2019-04-17,89,ARINELL PIZZA,-1.0
1085,2016-12-09,92,STARBUCKS COFFEE #9219,-1.0
1085,2017-12-07,96,STARBUCKS COFFEE #9219,-1.0
1085,2019-03-20,100,STARBUCKS COFFEE #9219,-1.0
1090,2017-05-04,74,Tricolore Caffe' and Pizzeria,-1.0
1090,2019-03-12,98,Tricolore Caffe' and Pizzeria,-1.0
1103,2016-11-29,98,STARBUCKS COFFEE,311.0
1103,2018-09-14,96,STARBUCKS COFFEE,-1.0
1111,2017-03-02,90,SUBWAY 16604,-1.0
1111,2018-06-05,87,SUBWAY 16604,1.0
1122,2016-10-14,86,STARBUCKS COFFEE #531,-1.0
1122,2017-12-14,94,STARBUCKS COFFEE #531,-1.0
1122,2019-09-25,98,STARBUCKS COFFEE #531,-1.0
1124,2017-11-14,80,SQUAT & GOBBLE CAFE #3,7.0
1124,2019-04-11,96,SQUAT & GOBBLE CAFE #3,-1.0
1125,2017-08-16,96,"Peet's Coffee & Tea, Inc",-1.0
1125,2018-10-15,92,"Peet's Coffee & Tea, Inc",4.0
1127,2017-10-04,96,Starbucks Coffee,-1.0
1127,2019-04-23,96,Starbucks Coffee,99.0
1135,2017-11-02,96,Tony's Cable Car Restaurant,-1.0
1139,2017-11-27,69,MINI CAFE,-1.0
1144,2017-08-28,88,Star Bagels,-1.0
1144,2018-02-26,88,Star Bagels,-1.0
1144,2018-08-28,92,Star Bagels,-1.0
1146,2018-02-23,77,Aux Delices Vietnam,6.0
1147,2016-10-28,98,UA Twin Stonestown,-1.0
1147,2017-05-23,98,UA Twin Stonestown,-1.0
1147,2018-01-02,94,UA Twin Stonestown,-1.0
1147,2019-04-17,100,UA Twin Stonestown,-1.0
1154,2018-01-10,81,SUNFLOWER RESTAURANT,-1.0
1154,2019-03-27,46,SUNFLOWER RESTAURANT,-1.0
1156,2017-04-19,94,Boudin Petit Cafe,-1.0
1156,2018-04-30,96,Boudin Petit Cafe,7.0
1156,2019-05-08,98,Boudin Petit Cafe,-1.0
1188,2016-11-09,100,OKINA SUSHI,-1.0
1188,2019-06-20,100,OKINA SUSHI,-1.0
1191,2017-02-02,92,TEKKA JAPANESE RESTAURANT,-1.0
1191,2018-07-10,86,TEKKA JAPANESE RESTAURANT,-1.0
1193,2018-02-06,96,PEET'S COFFEES & TEAS,-1.0
1193,2018-10-09,96,PEET'S COFFEES & TEAS,-1.0
1194,2016-10-17,96,SWEET THINGS,-1.0
1194,2017-11-09,100,SWEET THINGS,-1.0
1194,2018-10-01,100,SWEET THINGS,-1.0
1199,2018-01-17,90,PANCHO'S,7.0
1199,2018-12-14,81,PANCHO'S,-1.0
1203,2016-10-13,98,TAWAN'S THAI FOOD,57.0
1203,2017-08-03,77,TAWAN'S THAI FOOD,-1.0
1203,2018-08-02,77,TAWAN'S THAI FOOD,-1.0
1203,2019-04-03,78,TAWAN'S THAI FOOD,-1.0
1203,2019-08-14,83,TAWAN'S THAI FOOD,-1.0
1219,2016-10-31,91,PAZZO,2.0
1219,2019-04-03,85,PAZZO,-1.0
1231,2016-11-17,85,Yamo Restaurant,-1.0
1231,2017-10-31,74,Yamo Restaurant,21.0
1231,2018-06-25,74,Yamo Restaurant,-1.0
1231,2019-09-17,83,Yamo Restaurant,-1.0
1232,2017-04-07,80,Sunflower Cafe,-1.0
1232,2017-10-23,94,Sunflower Cafe,-1.0
1232,2019-02-11,88,Sunflower Cafe,18.0
1241,2016-12-20,92,Banwich,-1.0
1241,2017-10-18,90,Banwich,-1.0
1241,2019-05-23,89,Banwich,1.0
1243,2017-10-12,87,JAVA SUPREME,20.0
1243,2018-05-22,94,JAVA SUPREME,-1.0
1243,2019-04-25,90,JAVA SUPREME,-1.0
1249,2017-10-02,78,KABABAYAN FAST FOOD,10.0
1249,2018-05-15,74,KABABAYAN FAST FOOD,-1.0
1249,2019-07-08,75,KABABAYAN FAST FOOD,-1.0
1261,2017-12-01,88,REVERIE COFFEE CAFE,11.0
1261,2019-07-10,96,REVERIE COFFEE CAFE,-1.0
1262,2017-12-15,90,NORTH BEACH PIZZA,-1.0
1262,2019-10-02,94,NORTH BEACH PIZZA,-1.0
1263,2017-12-01,94,LAVA JAVA,-1.0
1263,2019-10-02,93,LAVA JAVA,-1.0
1265,2017-06-30,100,STARBUCKS COFFEE CO.,-1.0
1265,2019-03-08,100,STARBUCKS COFFEE CO.,-1.0
1269,2017-10-17,98,STARBUCKS,324.0
1269,2018-09-04,92,STARBUCKS,2.0
1269,2019-07-16,94,STARBUCKS,-1.0
1274,2017-08-09,83,MORNING DUE,7.0
1274,2018-08-09,86,MORNING DUE,-1.0
1274,2019-03-18,90,MORNING DUE,-1.0
1280,2018-03-27,92,AMASIA HIDE'S SUSHI BAR,-1.0
1280,2019-02-19,93,AMASIA HIDE'S SUSHI BAR,-1.0
1289,2016-12-06,94,ORPHAN ANDY'S,266.0
1289,2017-08-22,85,ORPHAN ANDY'S,7.0
1289,2018-08-27,90,ORPHAN ANDY'S,-1.0
1289,2019-04-04,90,ORPHAN ANDY'S,-1.0
1294,2017-01-06,93,ANCHOR OYSTER BAR INC.,341.0
1294,2018-12-10,96,ANCHOR OYSTER BAR INC.,-1.0
1296,2017-09-26,83,TAQUERIA EL BUEN SABOR,8.0
1296,2018-05-01,82,TAQUERIA EL BUEN SABOR,-1.0
1296,2018-10-25,81,TAQUERIA EL BUEN SABOR,-1.0
1296,2019-09-10,85,TAQUERIA EL BUEN SABOR,-1.0
1300,2017-10-05,74,WE BE SUSHI,-1.0
1300,2018-05-31,92,WE BE SUSHI,-1.0
1300,2019-05-23,90,WE BE SUSHI,-1.0
1304,2018-01-31,79,RAIN TREE CAFE,-1.0
1304,2019-08-21,89,RAIN TREE CAFE,7.0
1318,2017-07-25,80,GORDO TAQUERIA #6,-1.0
1318,2018-07-10,86,GORDO TAQUERIA #6,-1.0
1318,2019-02-20,91,GORDO TAQUERIA #6,188.0
1318,2019-08-20,93,GORDO TAQUERIA #6,7.0
1322,2017-11-28,94,"LA MEDITERRANEE I, INC.",-1.0
1322,2018-09-26,91,"LA MEDITERRANEE I, INC.",-1.0
1322,2019-03-12,96,"LA MEDITERRANEE I, INC.",-1.0
1323,2017-05-31,94,THE BLACK HORSE LONDON DELI,-1.0
1323,2017-11-27,94,THE BLACK HORSE LONDON DELI,-1.0
1332,2017-10-16,87,CHLOE'S,8.0
1332,2018-05-24,92,CHLOE'S,-1.0
1332,2019-08-21,96,CHLOE'S,-1.0
1337,2016-11-03,88,Sabor De San Miguel,-1.0
1337,2017-10-30,85,Sabor De San Miguel,-1.0
1337,2018-05-25,90,Sabor De San Miguel,-1.0
1337,2019-07-29,84,Sabor De San Miguel,17.0
1339,2016-12-21,90,HIGHER GROUNDS,267.0
1339,2017-08-22,80,HIGHER GROUNDS,23.0
1339,2018-06-19,89,HIGHER GROUNDS,-1.0
1339,2019-07-02,96,HIGHER GROUNDS,-1.0
1341,2017-09-01,100,SPIKE'S COFFEES & TEAS,-1.0
1341,2018-08-27,100,SPIKE'S COFFEES & TEAS,-1.0
1341,2019-08-27,100,SPIKE'S COFFEES & TEAS,-1.0
1344,2019-02-27,96,The Beanery Inc,-1.0
1345,2017-09-28,81,Cordon Bleu,7.0
1345,2018-06-26,80,Cordon Bleu,-1.0
1347,2017-12-01,92,CREPES ON COLE,-1.0
1347,2018-11-06,92,CREPES ON COLE,-1.0
1347,2019-05-07,88,CREPES ON COLE,-1.0
1350,2017-01-05,80,KING OF THAI NOODLE HOUSE,-1.0
1350,2017-01-18,80,KING OF THAI NOODLE HOUSE,-1.0
1350,2018-05-16,81,KING OF THAI NOODLE HOUSE,204.0
1350,2018-11-29,83,KING OF THAI NOODLE HOUSE,7.0
1350,2019-06-07,71,KING OF THAI NOODLE HOUSE,-1.0
1351,2018-02-21,100,EXIT THEATRE,-1.0
1352,2016-11-29,86,LA TORTILLA,-1.0
1352,2018-06-20,74,LA TORTILLA,12.0
1352,2019-01-15,86,LA TORTILLA,-1.0
1352,2019-08-19,83,LA TORTILLA,-1.0
1354,2018-04-20,86,SUSHI TIME,11.0
1354,2019-01-31,90,SUSHI TIME,-1.0
1359,2016-10-25,100,STARBUCKS COFFEE CO.,-1.0
1359,2018-05-22,96,STARBUCKS COFFEE CO.,28.0
1359,2019-05-15,98,STARBUCKS COFFEE CO.,-1.0
1362,2017-05-11,87,RESTAURANTE FAMILIAR,7.0
1362,2018-04-26,81,RESTAURANTE FAMILIAR,-1.0
1362,2019-05-02,80,RESTAURANTE FAMILIAR,-1.0
1366,2017-07-25,74,CAFE LA TAZA,1.0
1366,2018-02-06,81,CAFE LA TAZA,-1.0
1366,2018-10-25,80,CAFE LA TAZA,-1.0
1366,2019-09-18,72,CAFE LA TAZA,-1.0
1368,2017-02-27,98,Starbucks Coffee,-1.0
1368,2018-06-18,98,Starbucks Coffee,-1.0
1368,2019-07-12,98,Starbucks Coffee,-1.0
1381,2016-11-28,85,PEBBLE'S CAFE,290.0
1381,2017-08-22,92,PEBBLE'S CAFE,23.0
1381,2018-07-19,96,PEBBLE'S CAFE,-1.0
1389,2016-10-26,78,GASPARE'S PIZZA HOUSE AND ITALIAN RESTAURANT,6.0
1389,2017-10-11,87,GASPARE'S PIZZA HOUSE AND ITALIAN RESTAURANT,-1.0
1389,2018-10-01,82,GASPARE'S PIZZA HOUSE AND ITALIAN RESTAURANT,-1.0
1389,2019-04-25,91,GASPARE'S PIZZA HOUSE AND ITALIAN RESTAURANT,-1.0
1398,2018-03-02,88,YUMMA'S MED GRILL,-1.0
1398,2019-04-17,86,YUMMA'S MED GRILL,6.0
1399,2016-11-03,98,La Copa Loca,364.0
1399,2017-10-25,96,La Copa Loca,8.0
1399,2018-06-13,93,La Copa Loca,-1.0
1399,2019-06-05,98,La Copa Loca,-1.0
1413,2018-02-20,100,STARBUCKS,-1.0
1413,2019-06-20,96,STARBUCKS,-1.0
1426,2016-10-26,70,SWEET DELIGHT BAKERY,7.0
1426,2017-11-29,71,SWEET DELIGHT BAKERY,-1.0
1426,2019-03-04,67,SWEET DELIGHT BAKERY,-1.0
1434,2016-12-05,96,HOLEY BAGEL BAKERY,-1.0
1434,2017-12-01,92,HOLEY BAGEL BAKERY,33.0
1434,2018-07-12,92,HOLEY BAGEL BAKERY,-1.0
1434,2019-08-29,96,HOLEY BAGEL BAKERY,-1.0
1442,2017-01-23,94,Waterfront Bakery,-1.0
1442,2018-06-07,94,Waterfront Bakery,-1.0
1442,2019-06-06,90,Waterfront Bakery,-1.0
1444,2016-10-14,100,Starbucks Coffee,-1.0
1444,2017-07-28,100,Starbucks Coffee,-1.0
1444,2018-01-19,100,Starbucks Coffee,-1.0
1444,2018-07-18,100,Starbucks Coffee,-1.0
1444,2019-08-26,100,Starbucks Coffee,-1.0
1452,2017-01-09,87,CAFE V,345.0
1452,2017-12-05,89,CAFE V,15.0
1452,2019-02-07,90,CAFE V,-1.0
1454,2017-02-15,100,KISS SEAFOOD,-1.0
1454,2019-04-11,94,KISS SEAFOOD,-1.0
1466,2018-01-19,100,Whole Foods Steep Brew,-1.0
1466,2018-06-22,100,Whole Foods Steep Brew,-1.0
1466,2019-06-27,91,Whole Foods Steep Brew,11.0
1469,2016-11-28,98,Holiday Inn Express-Main Kitchen,-1.0
1469,2017-10-20,98,Holiday Inn Express-Main Kitchen,-1.0
1469,2018-07-16,100,Holiday Inn Express-Main Kitchen,-1.0
1469,2019-05-13,100,Holiday Inn Express-Main Kitchen,-1.0
1482,2017-02-08,74,A2 CAFE,7.0
1486,2017-09-13,98,STARBUCKS COFFEE,7.0
1486,2018-07-18,100,STARBUCKS COFFEE,-1.0
1487,2016-12-21,96,PEET'S COFFEE & TEA,-1.0
1487,2018-01-25,90,PEET'S COFFEE & TEA,-1.0
1487,2018-06-12,100,PEET'S COFFEE & TEA,-1.0
1487,2019-06-10,96,PEET'S COFFEE & TEA,-1.0
1493,2017-08-09,100,Peet's Coffee & Tea,-1.0
1493,2019-02-28,98,Peet's Coffee & Tea,-1.0
1496,2017-06-16,91,FOUR SEASONS HOTEL- EMPLOYEE  CAFETERIA,10.0
1496,2019-02-20,96,FOUR SEASONS HOTEL- EMPLOYEE  CAFETERIA,-1.0
1505,2017-10-17,96,Starbucks Coffee Company #6765,-1.0
1505,2019-05-02,100,Starbucks Coffee Company #6765,-1.0
1508,2018-02-20,90,Nonna Rose Restaurant,-1.0
1508,2019-04-16,90,Nonna Rose Restaurant,-1.0
1509,2016-11-09,90,CLUB WAZIEMA,-1.0
1509,2018-04-17,92,CLUB WAZIEMA,-1.0
1520,2017-01-18,100,STARBUCKS #5852,-1.0
1520,2017-11-08,100,STARBUCKS #5852,-1.0
1520,2019-05-13,96,STARBUCKS #5852,-1.0
1526,2017-05-04,85,CHOUQUET'S,8.0
1526,2018-08-06,71,CHOUQUET'S,-1.0
1526,2019-02-21,82,CHOUQUET'S,-1.0
1527,2017-08-15,84,CITY'S CHOICE,21.0
1527,2018-05-09,90,CITY'S CHOICE,-1.0
1527,2019-07-01,92,CITY'S CHOICE,-1.0
1529,2017-05-18,98,STARBUCKS,-1.0
1529,2019-02-04,98,STARBUCKS,-1.0
1532,2017-06-06,96,Neiman Marcus On The Square,-1.0
1532,2019-04-10,92,Neiman Marcus On The Square,-1.0
1534,2016-11-22,88,Cafe Niebaum Coppola,-1.0
1534,2019-04-01,91,Cafe Niebaum Coppola,-1.0
1542,2017-07-05,83,I LUV TERIYAKI AND SUSHI,12.0
1542,2018-04-06,87,I LUV TERIYAKI AND SUSHI,-1.0
1542,2019-04-02,84,I LUV TERIYAKI AND SUSHI,-1.0
1542,2019-10-01,86,I LUV TERIYAKI AND SUSHI,-1.0
1544,2016-10-05,100,OMNI S.F. Hotel - Food & Beverage Storeroom,-1.0
1544,2017-11-01,98,OMNI S.F. Hotel - Food & Beverage Storeroom,-1.0
1544,2019-05-01,98,OMNI S.F. Hotel - Food & Beverage Storeroom,15.0
1555,2017-06-26,92,Fino,-1.0
1555,2019-05-16,90,Fino,14.0
1564,2017-08-22,100,Cornell Hotel - Jeanne D'Arc,-1.0
1564,2019-06-26,93,Cornell Hotel - Jeanne D'Arc,-1.0
1565,2017-03-07,94,Uncle Vito's Pizza,-1.0
1565,2018-06-06,88,Uncle Vito's Pizza,303.0
1565,2019-03-26,89,Uncle Vito's Pizza,10.0
1568,2017-02-08,92,901 Columbus Cafe,-1.0
1568,2018-04-05,90,901 Columbus Cafe,-1.0
1571,2017-02-14,86,SF Bay Club - Court Cafe,-1.0
1571,2018-06-13,90,SF Bay Club - Court Cafe,-1.0
1571,2019-08-28,89,SF Bay Club - Court Cafe,-1.0
1579,2017-01-13,90,Nick's Lighthouse,24.0
1579,2017-12-11,92,Nick's Lighthouse,-1.0
1579,2018-10-03,92,Nick's Lighthouse,-1.0
1579,2019-07-16,92,Nick's Lighthouse,-1.0
1582,2017-11-28,79,Caffe Bianco,14.0
1582,2019-07-12,78,Caffe Bianco,-1.0
1584,2017-08-24,77,ESPERPENTO RESTAURANT,12.0
1584,2018-03-22,87,ESPERPENTO RESTAURANT,-1.0
1584,2019-09-26,90,ESPERPENTO RESTAURANT,-1.0
1595,2017-12-14,92,Zazie,-1.0
1595,2018-11-26,90,Zazie,-1.0
1596,2017-12-01,96,BURGERMEISTER,-1.0
1596,2019-07-10,90,BURGERMEISTER,-1.0
1598,2017-04-17,80,Cafe Bean,7.0
1598,2017-10-27,85,Cafe Bean,-1.0
1598,2019-03-15,92,Cafe Bean,-1.0
1608,2016-12-09,94,CLADDAGH COFFEE,-1.0
1608,2017-11-02,92,CLADDAGH COFFEE,-1.0
1608,2018-12-03,90,CLADDAGH COFFEE,-1.0
1609,2018-04-25,76,Tung Sing Restaurant,-1.0
1609,2019-08-01,84,Tung Sing Restaurant,-1.0
1614,2016-12-09,100,STARBUCKS COFFEE #5646,-1.0
1614,2017-11-07,94,STARBUCKS COFFEE #5646,-1.0
1614,2019-03-12,96,STARBUCKS COFFEE #5646,-1.0
1615,2017-07-10,96,Starbucks Coffee,-1.0
1615,2018-05-24,98,Starbucks Coffee,-1.0
1615,2019-07-25,88,Starbucks Coffee,26.0
1615,2019-08-22,94,Starbucks Coffee,-1.0
1617,2017-01-18,69,CLEMENT BBQ RESTAURANT,43.0
1617,2018-05-22,71,CLEMENT BBQ RESTAURANT,-1.0
1617,2018-11-27,78,CLEMENT BBQ RESTAURANT,-1.0
1617,2019-05-28,71,CLEMENT BBQ RESTAURANT,-1.0
1619,2017-08-25,92,BENDERS BAR & GRILL,-1.0
1619,2018-04-03,90,BENDERS BAR & GRILL,-1.0
1619,2019-05-21,94,BENDERS BAR & GRILL,-1.0
1626,2019-04-23,88,LUPA TRATTORIA,-1.0
1631,2019-09-04,79,Casa Mexicana Restaurant,-1.0
1632,2017-03-14,94,SWEET CHINITO,-1.0
1632,2017-08-30,96,SWEET CHINITO,-1.0
1632,2018-03-09,96,SWEET CHINITO,-1.0
1632,2019-04-02,87,SWEET CHINITO,8.0
1635,2017-12-15,91,KEZAR PUB,6.0
1636,2018-10-03,88,AXUM,-1.0
1641,2017-06-27,77,MARTHA & BROS. COFFEE CO,10.0
1641,2018-07-16,90,MARTHA & BROS. COFFEE CO,-1.0
1641,2019-07-22,100,MARTHA & BROS. COFFEE CO,-1.0
1649,2016-12-06,98,COURTYARD BY MARRIOTT-RESTAURANT,-1.0
1649,2017-11-29,88,COURTYARD BY MARRIOTT-RESTAURANT,16.0
1649,2019-03-14,93,COURTYARD BY MARRIOTT-RESTAURANT,-1.0
1652,2017-06-27,100,STARBUCKS,356.0
1652,2018-06-15,78,STARBUCKS,3.0
1652,2019-06-11,96,STARBUCKS,-1.0
1664,2016-12-20,90,PANDA EXPRESS,76.0
1664,2017-11-08,96,PANDA EXPRESS,-1.0
1664,2018-06-19,98,PANDA EXPRESS,-1.0
1664,2019-08-22,96,PANDA EXPRESS,-1.0
1668,2017-08-08,98,SILVER CREST DONUT SHOP,-1.0
1668,2018-05-01,94,SILVER CREST DONUT SHOP,-1.0
1668,2019-02-27,84,SILVER CREST DONUT SHOP,-1.0
1671,2017-02-06,87,Just For You Cafe Inc.,-1.0
1671,2019-06-24,92,Just For You Cafe Inc.,-1.0
1672,2017-03-10,94,WORKING GIRLS' CAFE III,-1.0
1672,2017-10-04,86,WORKING GIRLS' CAFE III,-1.0
1672,2019-01-30,85,WORKING GIRLS' CAFE III,-1.0
1672,2019-06-27,88,WORKING GIRLS' CAFE III,-1.0
1673,2017-06-08,79,RUBIN'S,-1.0
1673,2019-04-17,82,RUBIN'S,28.0
1674,2016-10-21,87,NORDSTROM BAZILLE,20.0
1674,2017-06-28,90,NORDSTROM BAZILLE,-1.0
1674,2018-01-08,96,NORDSTROM BAZILLE,-1.0
1674,2019-02-25,94,NORDSTROM BAZILLE,-1.0
1674,2019-09-26,89,NORDSTROM BAZILLE,-1.0
1685,2016-10-19,76,"New Lun Ting Cafe, Inc",14.0
1685,2017-11-27,90,"New Lun Ting Cafe, Inc",-1.0
1687,2017-09-20,96,Sai's Vietnamese Restaurant,-1.0
1687,2019-03-25,85,Sai's Vietnamese Restaurant,11.0
1692,2017-09-13,81,Plouf,-1.0
1692,2018-10-30,88,Plouf,246.0
1692,2019-06-25,83,Plouf,8.0
1700,2016-11-16,89,Raintree Cafe,14.0
1700,2018-02-22,93,Raintree Cafe,-1.0
1700,2019-01-28,96,Raintree Cafe,-1.0
1702,2017-11-30,73,EL TOREADOR FONDA MEXICANA RESTAURANT,64.0
1702,2018-09-11,86,EL TOREADOR FONDA MEXICANA RESTAURANT,-1.0
1710,2017-02-21,90,Emporio Rulli Il Caffe at Union Square,-1.0
1710,2018-04-03,91,Emporio Rulli Il Caffe at Union Square,10.0
1710,2019-05-16,94,Emporio Rulli Il Caffe at Union Square,-1.0
1712,2017-01-12,96,SEA BREEZE CAFE,-1.0
1712,2018-05-15,96,SEA BREEZE CAFE,-1.0
1712,2019-09-18,87,SEA BREEZE CAFE,-1.0
1724,2016-10-26,83,CAFE MUMS,2.0
1724,2018-05-07,77,CAFE MUMS,-1.0
1724,2019-01-07,86,CAFE MUMS,-1.0
1724,2019-07-15,84,CAFE MUMS,-1.0
1726,2017-03-14,92,KFC/TACO BELL,-1.0
1726,2018-02-02,92,KFC/TACO BELL,-1.0
1726,2019-06-11,92,KFC/TACO BELL,15.0
1727,2017-03-15,87,Sun Rise Restaurant,-1.0
1727,2017-11-17,91,Sun Rise Restaurant,-1.0
1727,2019-04-15,96,Sun Rise Restaurant,-1.0
1727,2019-08-05,92,Sun Rise Restaurant,-1.0
1734,2017-06-16,81,SAI JAI THAI,-1.0
1734,2017-11-20,87,SAI JAI THAI,324.0
1734,2018-05-09,88,SAI JAI THAI,154.0
1734,2019-02-26,70,SAI JAI THAI,-1.0
1734,2019-08-27,86,SAI JAI THAI,-1.0
1741,2017-04-12,90,Osha Thai Noodle Cafe,-1.0
1741,2018-04-26,92,Osha Thai Noodle Cafe,11.0
1741,2019-06-06,92,Osha Thai Noodle Cafe,-1.0
1742,2017-02-14,83,McAllister Grocery & Deli,14.0
1742,2018-04-23,90,McAllister Grocery & Deli,-1.0
1754,2016-12-02,86,Fisherman's Pizzeria Inc [#50],7.0
1754,2017-10-24,88,Fisherman's Pizzeria Inc [#50],-1.0
1754,2018-07-11,90,Fisherman's Pizzeria Inc [#50],-1.0
1757,2017-09-28,86,Dar Bar Pakistani/Indian Cusine,8.0
1757,2018-05-21,85,Dar Bar Pakistani/Indian Cusine,-1.0
1757,2019-04-16,81,Dar Bar Pakistani/Indian Cusine,-1.0
1764,2017-02-16,94,FLORIO,12.0
1764,2019-03-04,86,FLORIO,-1.0
1768,2017-07-19,88,Subway Sandwiches,196.0
1768,2018-01-17,94,Subway Sandwiches,14.0
1768,2018-07-18,100,Subway Sandwiches,-1.0
1768,2019-09-18,93,Subway Sandwiches,-1.0
1777,2019-03-19,81,Pete's Deli & Cafe,-1.0
1778,2017-12-13,94,Academy Bar & Kitchen,-1.0
1778,2018-09-27,91,Academy Bar & Kitchen,-1.0
1784,2017-05-12,100,Capannina,-1.0
1784,2017-11-07,90,Capannina,-1.0
1784,2018-07-23,90,Capannina,-1.0
1788,2017-01-24,87,EXECUTIVE CAFE,24.0
1788,2019-02-11,92,EXECUTIVE CAFE,-1.0
1791,2017-01-26,86,GARDEN HOUSE CAFE,11.0
1791,2018-05-16,96,GARDEN HOUSE CAFE,-1.0
1791,2018-12-07,88,GARDEN HOUSE CAFE,-1.0
1791,2019-06-12,88,GARDEN HOUSE CAFE,-1.0
1792,2017-04-19,90,ATLAS CAFE,-1.0
1792,2017-11-06,98,ATLAS CAFE,-1.0
1792,2018-12-17,88,ATLAS CAFE,108.0
1796,2016-10-05,81,PHILIPPINE DELICACIES,7.0
1796,2017-11-14,80,PHILIPPINE DELICACIES,-1.0
1796,2019-01-09,81,PHILIPPINE DELICACIES,-1.0
1797,2017-01-05,86,TIO CHILOS GRILL,-1.0
1797,2017-10-10,85,TIO CHILOS GRILL,-1.0
1797,2019-03-19,88,TIO CHILOS GRILL,-1.0
1798,2017-10-04,98,CHEVRON #1512,-1.0
1798,2019-07-08,96,CHEVRON #1512,-1.0
1800,2017-12-07,84,BRAVO PIZZA,7.0
1800,2019-05-16,86,BRAVO PIZZA,-1.0
1811,2016-12-07,94,MOONLIGHT CAFE,-1.0
1811,2017-07-05,96,MOONLIGHT CAFE,-1.0
1811,2017-12-19,92,MOONLIGHT CAFE,-1.0
1811,2019-02-07,87,MOONLIGHT CAFE,15.0
1813,2017-07-25,90,Cesario,-1.0
1813,2019-02-13,78,Cesario,225.0
1813,2019-09-16,85,Cesario,10.0
1815,2019-04-08,100,Banquet Kitchen,-1.0
1829,2017-09-26,82,Nob Hill Cafe,7.0
1829,2018-07-27,96,Nob Hill Cafe,-1.0
1830,2017-06-20,80,Sushi on North Beach,7.0
1830,2018-12-11,82,Sushi on North Beach,-1.0
1831,2017-09-13,87,B44,-1.0
